"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Rectum"	"21052"	"Wisconsin"	"55"	600	5824581	8.5
	"Rectum"	"21052"	"Wyoming"	"56"	66	580116	8.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Alabama"	"01"	110	4907965	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Arizona"	"04"	116	7291843	1.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Arkansas"	"05"	97	3020985	2.7
	"Anus, Anal Canal and Anorectum"	"21060"	"California"	"06"	783	39437610	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Colorado"	"08"	130	5758486	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Connecticut"	"09"	114	3566022	2.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Delaware"	"10"	40	976668	3.0
	"Anus, Anal Canal and Anorectum"	"21060"	"District of Columbia"	"11"	21	708253	3.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Florida"	"12"	729	21492056	2.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Georgia"	"13"	280	10628020	2.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Hawaii"	"15"	27	1415615	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Idaho"	"16"	41	1789060	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Illinois"	"17"	321	12667017	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Indiana"	"18"	155	6731010	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Iowa"	"19"	85	3159596	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Kansas"	"20"	75	2912635	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Kentucky"	"21"	138	4472345	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Louisiana"	"22"	112	4658285	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Maine"	"23"	45	1345770	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Maryland"	"24"	157	6054954	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Massachusetts"	"25"	200	6894883	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Michigan"	"26"	236	9984795	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Minnesota"	"27"	109	5640053	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Mississippi"	"28"	60	2978227	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Missouri"	"29"	192	6140475	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Montana"	"30"	26	1070123	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Nebraska"	"31"	45	1932571	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"New Hampshire"	"33"	36	1360783	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"New Jersey"	"34"	221	8891258	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"New Mexico"	"35"	46	2099634	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"New York"	"36"	583	19463131	2.4
	"Anus, Anal Canal and Anorectum"	"21060"	"North Carolina"	"37"	265	10501384	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Ohio"	"39"	295	11696507	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Oklahoma"	"40"	96	3960676	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Oregon"	"41"	106	4216116	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Pennsylvania"	"42"	364	12798883	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Rhode Island"	"44"	33	1058158	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"South Carolina"	"45"	133	5157702	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"South Dakota"	"46"	20	887127	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Tennessee"	"47"	197	6830325	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Texas"	"48"	555	28986794	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Utah"	"49"	46	3203383	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Vermont"	"50"	22	624046	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Virginia"	"51"	183	8556642	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Washington"	"53"	181	7614024	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"West Virginia"	"54"	60	1795263	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Wisconsin"	"55"	148	5824581	1.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Alabama"	"01"	565	4907965	8.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Alaska"	"02"	83	733603	10.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Arizona"	"04"	694	7291843	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Arkansas"	"05"	371	3020985	9.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"California"	"06"	4534	39437610	9.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Colorado"	"08"	493	5758486	7.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Connecticut"	"09"	374	3566022	7.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Delaware"	"10"	113	976668	7.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"District of Columbia"	"11"	90	708253	12.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Florida"	"12"	2583	21492056	7.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Georgia"	"13"	1082	10628020	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Hawaii"	"15"	171	1415615	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Idaho"	"16"	158	1789060	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Illinois"	"17"	1326	12667017	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Indiana"	"18"	639	6731010	7.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Iowa"	"19"	300	3159596	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Kansas"	"20"	266	2912635	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Kentucky"	"21"	517	4472345	8.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Louisiana"	"22"	647	4658285	10.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Maine"	"23"	162	1345770	7.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Maryland"	"24"	674	6054954	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Massachusetts"	"25"	775	6894883	8.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Michigan"	"26"	958	9984795	6.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Minnesota"	"27"	518	5640053	7.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Mississippi"	"28"	323	2978227	8.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Missouri"	"29"	678	6140475	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Montana"	"30"	107	1070123	6.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Nebraska"	"31"	140	1932571	6.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Hampshire"	"33"	132	1360783	6.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Jersey"	"34"	916	8891258	7.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Mexico"	"35"	261	2099634	9.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New York"	"36"	2159	19463131	8.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"North Carolina"	"37"	1204	10501384	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"North Dakota"	"38"	60	763724	6.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Ohio"	"39"	1227	11696507	7.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Oklahoma"	"40"	462	3960676	9.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Oregon"	"41"	506	4216116	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Pennsylvania"	"42"	1483	12798883	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Rhode Island"	"44"	130	1058158	9.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"South Carolina"	"45"	575	5157702	7.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"South Dakota"	"46"	69	887127	6.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Tennessee"	"47"	732	6830325	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Texas"	"48"	3726	28986794	11.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Utah"	"49"	185	3203383	6.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Vermont"	"50"	53	624046	5.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Virginia"	"51"	720	8556642	6.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Washington"	"53"	822	7614024	8.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"West Virginia"	"54"	206	1795263	7.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Wisconsin"	"55"	552	5824581	6.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Wyoming"	"56"	42	580116	4.9
	"Liver"	"21071"	"Alabama"	"01"	475	4907965	7.1
	"Liver"	"21071"	"Alaska"	"02"	69	733603	8.3
	"Liver"	"21071"	"Arizona"	"04"	580	7291843	5.9
	"Liver"	"21071"	"Arkansas"	"05"	313	3020985	7.7
	"Liver"	"21071"	"California"	"06"	3818	39437610	8.1
	"Liver"	"21071"	"Colorado"	"08"	402	5758486	5.8
	"Liver"	"21071"	"Connecticut"	"09"	280	3566022	5.7
	"Liver"	"21071"	"Delaware"	"10"	88	976668	5.9
	"Liver"	"21071"	"District of Columbia"	"11"	82	708253	10.9
	"Liver"	"21071"	"Florida"	"12"	2102	21492056	6.4
	"Liver"	"21071"	"Georgia"	"13"	877	10628020	6.8
	"Liver"	"21071"	"Hawaii"	"15"	150	1415615	7.6
	"Liver"	"21071"	"Idaho"	"16"	125	1789060	5.5
	"Liver"	"21071"	"Illinois"	"17"	1024	12667017	6.2
	"Liver"	"21071"	"Indiana"	"18"	494	6731010	5.7
	"Liver"	"21071"	"Iowa"	"19"	228	3159596	5.3
	"Liver"	"21071"	"Kansas"	"20"	201	2912635	5.3
	"Liver"	"21071"	"Kentucky"	"21"	421	4472345	6.9
	"Liver"	"21071"	"Louisiana"	"22"	563	4658285	9.1
	"Liver"	"21071"	"Maine"	"23"	134	1345770	6.3
	"Liver"	"21071"	"Maryland"	"24"	539	6054954	6.8
	"Liver"	"21071"	"Massachusetts"	"25"	556	6894883	6.0
	"Liver"	"21071"	"Michigan"	"26"	761	9984795	5.4
	"Liver"	"21071"	"Minnesota"	"27"	376	5640053	5.2
	"Liver"	"21071"	"Mississippi"	"28"	275	2978227	7.0
	"Liver"	"21071"	"Missouri"	"29"	547	6140475	6.4
	"Liver"	"21071"	"Montana"	"30"	85	1070123	5.2
	"Liver"	"21071"	"Nebraska"	"31"	105	1932571	4.5
	"Liver"	"21071"	"New Hampshire"	"33"	94	1360783	4.7
	"Liver"	"21071"	"New Jersey"	"34"	727	8891258	6.1
	"Liver"	"21071"	"New Mexico"	"35"	223	2099634	8.0
	"Liver"	"21071"	"New York"	"36"	1678	19463131	6.5
	"Liver"	"21071"	"North Carolina"	"37"	919	10501384	6.6
	"Liver"	"21071"	"North Dakota"	"38"	45	763724	4.9
	"Liver"	"21071"	"Ohio"	"39"	899	11696507	5.5
	"Liver"	"21071"	"Oklahoma"	"40"	408	3960676	8.0
	"Liver"	"21071"	"Oregon"	"41"	402	4216116	6.7
	"Liver"	"21071"	"Pennsylvania"	"42"	1119	12798883	6.1
	"Liver"	"21071"	"Rhode Island"	"44"	97	1058158	6.6
	"Liver"	"21071"	"South Carolina"	"45"	466	5157702	6.3
	"Liver"	"21071"	"South Dakota"	"46"	44	887127	3.9
	"Liver"	"21071"	"Tennessee"	"47"	608	6830325	6.6
	"Liver"	"21071"	"Texas"	"48"	3189	28986794	10.0
	"Liver"	"21071"	"Utah"	"49"	153	3203383	5.0
	"Liver"	"21071"	"Vermont"	"50"	41	624046	4.1
	"Liver"	"21071"	"Virginia"	"51"	554	8556642	4.9
	"Liver"	"21071"	"Washington"	"53"	678	7614024	7.0
	"Liver"	"21071"	"West Virginia"	"54"	171	1795263	6.3
	"Liver"	"21071"	"Wisconsin"	"55"	420	5824581	5.2
	"Liver"	"21071"	"Wyoming"	"56"	38	580116	4.4
	"Intrahepatic Bile Duct"	"21072"	"Alabama"	"01"	90	4907965	1.4
	"Intrahepatic Bile Duct"	"21072"	"Arizona"	"04"	114	7291843	1.2
	"Intrahepatic Bile Duct"	"21072"	"Arkansas"	"05"	58	3020985	1.4
	"Intrahepatic Bile Duct"	"21072"	"California"	"06"	716	39437610	1.6
	"Intrahepatic Bile Duct"	"21072"	"Colorado"	"08"	91	5758486	1.3
	"Intrahepatic Bile Duct"	"21072"	"Connecticut"	"09"	94	3566022	1.9
	"Intrahepatic Bile Duct"	"21072"	"Delaware"	"10"	25	976668	1.8
	"Intrahepatic Bile Duct"	"21072"	"Florida"	"12"	481	21492056	1.5
	"Intrahepatic Bile Duct"	"21072"	"Georgia"	"13"	205	10628020	1.8
	"Intrahepatic Bile Duct"	"21072"	"Hawaii"	"15"	21	1415615	1.1
	"Intrahepatic Bile Duct"	"21072"	"Idaho"	"16"	33	1789060	1.5
	"Intrahepatic Bile Duct"	"21072"	"Illinois"	"17"	302	12667017	1.9
	"Intrahepatic Bile Duct"	"21072"	"Indiana"	"18"	145	6731010	1.7
	"Intrahepatic Bile Duct"	"21072"	"Iowa"	"19"	72	3159596	1.7
	"Intrahepatic Bile Duct"	"21072"	"Kansas"	"20"	65	2912635	1.8
	"Intrahepatic Bile Duct"	"21072"	"Kentucky"	"21"	96	4472345	1.7
	"Intrahepatic Bile Duct"	"21072"	"Louisiana"	"22"	84	4658285	1.4
	"Intrahepatic Bile Duct"	"21072"	"Maine"	"23"	28	1345770	1.3
	"Intrahepatic Bile Duct"	"21072"	"Maryland"	"24"	135	6054954	1.8
	"Intrahepatic Bile Duct"	"21072"	"Massachusetts"	"25"	219	6894883	2.5
	"Intrahepatic Bile Duct"	"21072"	"Michigan"	"26"	197	9984795	1.4
	"Intrahepatic Bile Duct"	"21072"	"Minnesota"	"27"	142	5640053	2.0
	"Intrahepatic Bile Duct"	"21072"	"Mississippi"	"28"	48	2978227	1.3
	"Intrahepatic Bile Duct"	"21072"	"Missouri"	"29"	131	6140475	1.6
	"Intrahepatic Bile Duct"	"21072"	"Montana"	"30"	22	1070123	1.5
	"Intrahepatic Bile Duct"	"21072"	"Nebraska"	"31"	35	1932571	1.5
	"Intrahepatic Bile Duct"	"21072"	"New Hampshire"	"33"	38	1360783	2.1
	"Intrahepatic Bile Duct"	"21072"	"New Jersey"	"34"	189	8891258	1.6
	"Intrahepatic Bile Duct"	"21072"	"New Mexico"	"35"	38	2099634	1.3
	"Intrahepatic Bile Duct"	"21072"	"New York"	"36"	481	19463131	1.9
	"Intrahepatic Bile Duct"	"21072"	"North Carolina"	"37"	285	10501384	2.1
	"Intrahepatic Bile Duct"	"21072"	"Ohio"	"39"	328	11696507	2.1
	"Intrahepatic Bile Duct"	"21072"	"Oklahoma"	"40"	54	3960676	1.1
	"Intrahepatic Bile Duct"	"21072"	"Oregon"	"41"	104	4216116	1.8
	"Intrahepatic Bile Duct"	"21072"	"Pennsylvania"	"42"	364	12798883	2.0
	"Intrahepatic Bile Duct"	"21072"	"Rhode Island"	"44"	33	1058158	2.4
	"Intrahepatic Bile Duct"	"21072"	"South Carolina"	"45"	109	5157702	1.5
	"Intrahepatic Bile Duct"	"21072"	"South Dakota"	"46"	25	887127	2.3
	"Intrahepatic Bile Duct"	"21072"	"Tennessee"	"47"	124	6830325	1.5
	"Intrahepatic Bile Duct"	"21072"	"Texas"	"48"	537	28986794	1.8
	"Intrahepatic Bile Duct"	"21072"	"Utah"	"49"	32	3203383	1.1
	"Intrahepatic Bile Duct"	"21072"	"Virginia"	"51"	166	8556642	1.6
	"Intrahepatic Bile Duct"	"21072"	"Washington"	"53"	144	7614024	1.6
	"Intrahepatic Bile Duct"	"21072"	"West Virginia"	"54"	35	1795263	1.4
	"Intrahepatic Bile Duct"	"21072"	"Wisconsin"	"55"	132	5824581	1.7
	"Gallbladder"	"21080"	"Alabama"	"01"	42	4907965	0.6
	"Gallbladder"	"21080"	"Arizona"	"04"	107	7291843	1.1
	"Gallbladder"	"21080"	"Arkansas"	"05"	40	3020985	1.0
	"Gallbladder"	"21080"	"California"	"06"	551	39437610	1.2
	"Gallbladder"	"21080"	"Colorado"	"08"	68	5758486	1.1
	"Gallbladder"	"21080"	"Connecticut"	"09"	52	3566022	1.1
	"Gallbladder"	"21080"	"Florida"	"12"	310	21492056	1.0
	"Gallbladder"	"21080"	"Georgia"	"13"	125	10628020	1.1
	"Gallbladder"	"21080"	"Illinois"	"17"	190	12667017	1.2
	"Gallbladder"	"21080"	"Indiana"	"18"	69	6731010	0.8
	"Gallbladder"	"21080"	"Iowa"	"19"	49	3159596	1.2
	"Gallbladder"	"21080"	"Kansas"	"20"	22	2912635	0.7
	"Gallbladder"	"21080"	"Kentucky"	"21"	59	4472345	1.0
	"Gallbladder"	"21080"	"Louisiana"	"22"	81	4658285	1.4
	"Gallbladder"	"21080"	"Maine"	"23"	26	1345770	1.2
	"Gallbladder"	"21080"	"Maryland"	"24"	72	6054954	0.9
	"Gallbladder"	"21080"	"Massachusetts"	"25"	102	6894883	1.2
	"Gallbladder"	"21080"	"Michigan"	"26"	117	9984795	0.9
	"Gallbladder"	"21080"	"Minnesota"	"27"	80	5640053	1.2
	"Gallbladder"	"21080"	"Mississippi"	"28"	29	2978227	0.8
	"Gallbladder"	"21080"	"Missouri"	"29"	92	6140475	1.1
	"Gallbladder"	"21080"	"Nebraska"	"31"	19	1932571	0.8
	"Gallbladder"	"21080"	"New Jersey"	"34"	140	8891258	1.2
	"Gallbladder"	"21080"	"New Mexico"	"35"	27	2099634	1.0
	"Gallbladder"	"21080"	"New York"	"36"	371	19463131	1.5
	"Gallbladder"	"21080"	"North Carolina"	"37"	137	10501384	1.0
	"Gallbladder"	"21080"	"Ohio"	"39"	142	11696507	0.9
	"Gallbladder"	"21080"	"Oklahoma"	"40"	41	3960676	0.9
	"Gallbladder"	"21080"	"Oregon"	"41"	59	4216116	1.1
	"Gallbladder"	"21080"	"Pennsylvania"	"42"	171	12798883	0.9
	"Gallbladder"	"21080"	"South Carolina"	"45"	49	5157702	0.7
	"Gallbladder"	"21080"	"Tennessee"	"47"	70	6830325	0.8
	"Gallbladder"	"21080"	"Texas"	"48"	377	28986794	1.2
	"Gallbladder"	"21080"	"Utah"	"49"	16	3203383	0.5
	"Gallbladder"	"21080"	"Virginia"	"51"	77	8556642	0.7
	"Gallbladder"	"21080"	"Washington"	"53"	110	7614024	1.2
	"Gallbladder"	"21080"	"West Virginia"	"54"	24	1795263	0.9
	"Gallbladder"	"21080"	"Wisconsin"	"55"	67	5824581	0.9
	"Other Biliary"	"21090"	"Alabama"	"01"	114	4907965	1.8
	"Other Biliary"	"21090"	"Arizona"	"04"	155	7291843	1.6
	"Other Biliary"	"21090"	"Arkansas"	"05"	72	3020985	1.8
	"Other Biliary"	"21090"	"California"	"06"	881	39437610	1.9
	"Other Biliary"	"21090"	"Colorado"	"08"	111	5758486	1.8
	"Other Biliary"	"21090"	"Connecticut"	"09"	108	3566022	2.2
	"Other Biliary"	"21090"	"Delaware"	"10"	27	976668	1.9
	"Other Biliary"	"21090"	"Florida"	"12"	485	21492056	1.5
	"Other Biliary"	"21090"	"Georgia"	"13"	175	10628020	1.4
	"Other Biliary"	"21090"	"Hawaii"	"15"	41	1415615	2.1
	"Other Biliary"	"21090"	"Idaho"	"16"	26	1789060	1.3
	"Other Biliary"	"21090"	"Illinois"	"17"	286	12667017	1.8
	"Other Biliary"	"21090"	"Indiana"	"18"	133	6731010	1.6
	"Other Biliary"	"21090"	"Iowa"	"19"	58	3159596	1.4
	"Other Biliary"	"21090"	"Kansas"	"20"	42	2912635	1.2
	"Other Biliary"	"21090"	"Kentucky"	"21"	78	4472345	1.4
	"Other Biliary"	"21090"	"Louisiana"	"22"	99	4658285	1.8
	"Other Biliary"	"21090"	"Maine"	"23"	36	1345770	1.7
	"Other Biliary"	"21090"	"Maryland"	"24"	138	6054954	1.8
	"Other Biliary"	"21090"	"Massachusetts"	"25"	148	6894883	1.6
	"Other Biliary"	"21090"	"Michigan"	"26"	206	9984795	1.5
	"Other Biliary"	"21090"	"Minnesota"	"27"	99	5640053	1.4
	"Other Biliary"	"21090"	"Mississippi"	"28"	49	2978227	1.3
	"Other Biliary"	"21090"	"Missouri"	"29"	120	6140475	1.5
	"Other Biliary"	"21090"	"Montana"	"30"	20	1070123	1.3
	"Other Biliary"	"21090"	"Nebraska"	"31"	28	1932571	1.3
	"Other Biliary"	"21090"	"New Hampshire"	"33"	31	1360783	1.5
	"Other Biliary"	"21090"	"New Jersey"	"34"	204	8891258	1.8
	"Other Biliary"	"21090"	"New Mexico"	"35"	43	2099634	1.5
	"Other Biliary"	"21090"	"New York"	"36"	464	19463131	1.9
	"Other Biliary"	"21090"	"North Carolina"	"37"	157	10501384	1.2
	"Other Biliary"	"21090"	"Ohio"	"39"	221	11696507	1.4
	"Other Biliary"	"21090"	"Oklahoma"	"40"	82	3960676	1.7
	"Other Biliary"	"21090"	"Oregon"	"41"	73	4216116	1.3
	"Other Biliary"	"21090"	"Pennsylvania"	"42"	263	12798883	1.5
	"Other Biliary"	"21090"	"Rhode Island"	"44"	31	1058158	2.1
	"Other Biliary"	"21090"	"South Carolina"	"45"	93	5157702	1.3
	"Other Biliary"	"21090"	"South Dakota"	"46"	17	887127	1.6
	"Other Biliary"	"21090"	"Tennessee"	"47"	120	6830325	1.4
	"Other Biliary"	"21090"	"Texas"	"48"	504	28986794	1.7
	"Other Biliary"	"21090"	"Utah"	"49"	35	3203383	1.2
	"Other Biliary"	"21090"	"Virginia"	"51"	166	8556642	1.6
	"Other Biliary"	"21090"	"Washington"	"53"	153	7614024	1.7
	"Other Biliary"	"21090"	"West Virginia"	"54"	42	1795263	1.5
	"Other Biliary"	"21090"	"Wisconsin"	"55"	129	5824581	1.7
	"Pancreas"	"21100"	"Alabama"	"01"	854	4907965	13.3
	"Pancreas"	"21100"	"Alaska"	"02"	96	733603	12.9
	"Pancreas"	"21100"	"Arizona"	"04"	1166	7291843	12.0
	"Pancreas"	"21100"	"Arkansas"	"05"	515	3020985	13.0
	"Pancreas"	"21100"	"California"	"06"	5610	39437610	12.4
	"Pancreas"	"21100"	"Colorado"	"08"	761	5758486	11.7
	"Pancreas"	"21100"	"Connecticut"	"09"	653	3566022	13.3
	"Pancreas"	"21100"	"Delaware"	"10"	217	976668	15.9
	"Pancreas"	"21100"	"District of Columbia"	"11"	105	708253	14.9
	"Pancreas"	"21100"	"Florida"	"12"	4326	21492056	13.1
	"Pancreas"	"21100"	"Georgia"	"13"	1583	10628020	13.2
	"Pancreas"	"21100"	"Hawaii"	"15"	253	1415615	12.8
	"Pancreas"	"21100"	"Idaho"	"16"	287	1789060	13.1
	"Pancreas"	"21100"	"Illinois"	"17"	2233	12667017	14.1
	"Pancreas"	"21100"	"Indiana"	"18"	1031	6731010	12.2
	"Pancreas"	"21100"	"Iowa"	"19"	550	3159596	13.3
	"Pancreas"	"21100"	"Kansas"	"20"	454	2912635	12.6
	"Pancreas"	"21100"	"Kentucky"	"21"	753	4472345	13.1
	"Pancreas"	"21100"	"Louisiana"	"22"	853	4658285	15.0
	"Pancreas"	"21100"	"Maine"	"23"	297	1345770	14.2
	"Pancreas"	"21100"	"Maryland"	"24"	1010	6054954	13.4
	"Pancreas"	"21100"	"Massachusetts"	"25"	1263	6894883	14.0
	"Pancreas"	"21100"	"Michigan"	"26"	1829	9984795	13.6
	"Pancreas"	"21100"	"Minnesota"	"27"	912	5640053	13.0
	"Pancreas"	"21100"	"Mississippi"	"28"	489	2978227	13.3
	"Pancreas"	"21100"	"Missouri"	"29"	1092	6140475	13.6
	"Pancreas"	"21100"	"Montana"	"30"	179	1070123	12.4
	"Pancreas"	"21100"	"Nebraska"	"31"	304	1932571	12.6
	"Pancreas"	"21100"	"New Hampshire"	"33"	262	1360783	13.2
	"Pancreas"	"21100"	"New Jersey"	"34"	1761	8891258	15.3
	"Pancreas"	"21100"	"New Mexico"	"35"	335	2099634	12.0
	"Pancreas"	"21100"	"New York"	"36"	3677	19463131	14.5
	"Pancreas"	"21100"	"North Carolina"	"37"	1748	10501384	13.1
	"Pancreas"	"21100"	"North Dakota"	"38"	92	763724	9.9
	"Pancreas"	"21100"	"Ohio"	"39"	2155	11696507	13.8
	"Pancreas"	"21100"	"Oklahoma"	"40"	613	3960676	12.3
	"Pancreas"	"21100"	"Oregon"	"41"	654	4216116	11.6
	"Pancreas"	"21100"	"Pennsylvania"	"42"	2599	12798883	14.4
	"Pancreas"	"21100"	"Rhode Island"	"44"	202	1058158	14.1
	"Pancreas"	"21100"	"South Carolina"	"45"	872	5157702	12.5
	"Pancreas"	"21100"	"South Dakota"	"46"	121	887127	10.8
	"Pancreas"	"21100"	"Tennessee"	"47"	1026	6830325	11.8
	"Pancreas"	"21100"	"Texas"	"48"	3808	28986794	12.8
	"Pancreas"	"21100"	"Utah"	"49"	333	3203383	11.8
	"Pancreas"	"21100"	"Vermont"	"50"	125	624046	13.6
	"Pancreas"	"21100"	"Virginia"	"51"	1302	8556642	12.3
	"Pancreas"	"21100"	"Washington"	"53"	1188	7614024	13.1
	"Pancreas"	"21100"	"West Virginia"	"54"	328	1795263	12.7
	"Pancreas"	"21100"	"Wisconsin"	"55"	1126	5824581	14.4
	"Pancreas"	"21100"	"Wyoming"	"56"	74	580116	9.9
	"Retroperitoneum"	"21110"	"Alabama"	"01"	20	4907965	0.3
	"Retroperitoneum"	"21110"	"Arizona"	"04"	42	7291843	0.5
	"Retroperitoneum"	"21110"	"California"	"06"	172	39437610	0.4
	"Retroperitoneum"	"21110"	"Colorado"	"08"	26	5758486	0.4
	"Retroperitoneum"	"21110"	"Connecticut"	"09"	28	3566022	0.6
	"Retroperitoneum"	"21110"	"Florida"	"12"	112	21492056	0.4
	"Retroperitoneum"	"21110"	"Georgia"	"13"	62	10628020	0.5
	"Retroperitoneum"	"21110"	"Illinois"	"17"	65	12667017	0.5
	"Retroperitoneum"	"21110"	"Indiana"	"18"	22	6731010	0.3
	"Retroperitoneum"	"21110"	"Iowa"	"19"	18	3159596	0.5
	"Retroperitoneum"	"21110"	"Kentucky"	"21"	21	4472345	0.4
	"Retroperitoneum"	"21110"	"Maryland"	"24"	33	6054954	0.5
	"Retroperitoneum"	"21110"	"Massachusetts"	"25"	34	6894883	0.4
	"Retroperitoneum"	"21110"	"Michigan"	"26"	56	9984795	0.4
	"Retroperitoneum"	"21110"	"Minnesota"	"27"	30	5640053	0.4
	"Retroperitoneum"	"21110"	"Missouri"	"29"	24	6140475	0.3
	"Retroperitoneum"	"21110"	"New Jersey"	"34"	46	8891258	0.4
	"Retroperitoneum"	"21110"	"New York"	"36"	113	19463131	0.5
	"Retroperitoneum"	"21110"	"North Carolina"	"37"	55	10501384	0.5
