"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Gallbladder"	"21080"	"New Jersey"	"34"	127	8888147	1.1
	"Gallbladder"	"21080"	"New Mexico"	"35"	20	2092844	0.8
	"Gallbladder"	"21080"	"New York"	"36"	330	19593849	1.3
	"Gallbladder"	"21080"	"North Carolina"	"37"	120	10275758	0.9
	"Gallbladder"	"21080"	"Ohio"	"39"	162	11665706	1.1
	"Gallbladder"	"21080"	"Oklahoma"	"40"	36	3933602	0.8
	"Gallbladder"	"21080"	"Oregon"	"41"	39	4147294	0.7
	"Gallbladder"	"21080"	"Pennsylvania"	"42"	201	12794679	1.1
	"Gallbladder"	"21080"	"Rhode Island"	"44"	16	1056554	1.1
	"Gallbladder"	"21080"	"South Carolina"	"45"	62	5027102	1.0
	"Gallbladder"	"21080"	"Tennessee"	"47"	64	6714748	0.7
	"Gallbladder"	"21080"	"Texas"	"48"	357	28291024	1.3
	"Gallbladder"	"21080"	"Utah"	"49"	29	3103540	1.1
	"Gallbladder"	"21080"	"Virginia"	"51"	81	8471011	0.8
	"Gallbladder"	"21080"	"Washington"	"53"	91	7427951	1.1
	"Gallbladder"	"21080"	"West Virginia"	"54"	20	1818683	0.8
	"Gallbladder"	"21080"	"Wisconsin"	"55"	78	5793147	1.0
	"Other Biliary"	"21090"	"Alabama"	"01"	71	4877989	1.1
	"Other Biliary"	"21090"	"Arizona"	"04"	147	7048088	1.6
	"Other Biliary"	"21090"	"Arkansas"	"05"	62	3003855	1.6
	"Other Biliary"	"21090"	"California"	"06"	836	39337785	1.9
	"Other Biliary"	"21090"	"Colorado"	"08"	90	5617421	1.5
	"Other Biliary"	"21090"	"Connecticut"	"09"	91	3575324	1.9
	"Other Biliary"	"21090"	"Delaware"	"10"	27	957942	2.2
	"Other Biliary"	"21090"	"Florida"	"12"	477	20977089	1.5
	"Other Biliary"	"21090"	"Georgia"	"13"	163	10417031	1.5
	"Other Biliary"	"21090"	"Hawaii"	"15"	39	1425763	2.1
	"Other Biliary"	"21090"	"Idaho"	"16"	36	1719745	1.7
	"Other Biliary"	"21090"	"Illinois"	"17"	321	12779893	2.1
	"Other Biliary"	"21090"	"Indiana"	"18"	136	6662068	1.7
	"Other Biliary"	"21090"	"Iowa"	"19"	73	3143734	1.8
	"Other Biliary"	"21090"	"Kansas"	"20"	47	2910892	1.3
	"Other Biliary"	"21090"	"Kentucky"	"21"	90	4455590	1.7
	"Other Biliary"	"21090"	"Louisiana"	"22"	86	4673673	1.5
	"Other Biliary"	"21090"	"Maine"	"23"	33	1335743	1.6
	"Other Biliary"	"21090"	"Maryland"	"24"	122	6028186	1.7
	"Other Biliary"	"21090"	"Massachusetts"	"25"	157	6863560	1.8
	"Other Biliary"	"21090"	"Michigan"	"26"	221	9976752	1.8
	"Other Biliary"	"21090"	"Minnesota"	"27"	108	5569283	1.6
	"Other Biliary"	"21090"	"Mississippi"	"28"	47	2990674	1.3
	"Other Biliary"	"21090"	"Missouri"	"29"	142	6111382	1.8
	"Other Biliary"	"21090"	"Montana"	"30"	19	1053862	1.4
	"Other Biliary"	"21090"	"Nebraska"	"31"	29	1916998	1.3
	"Other Biliary"	"21090"	"Nevada"	"32"	44	2972097	1.3
	"Other Biliary"	"21090"	"New Hampshire"	"33"	34	1350395	2.0
	"Other Biliary"	"21090"	"New Jersey"	"34"	232	8888147	2.1
	"Other Biliary"	"21090"	"New Mexico"	"35"	55	2092844	2.2
	"Other Biliary"	"21090"	"New York"	"36"	464	19593849	1.9
	"Other Biliary"	"21090"	"North Carolina"	"37"	167	10275758	1.4
	"Other Biliary"	"21090"	"Ohio"	"39"	238	11665706	1.6
	"Other Biliary"	"21090"	"Oklahoma"	"40"	52	3933602	1.2
	"Other Biliary"	"21090"	"Oregon"	"41"	76	4147294	1.5
	"Other Biliary"	"21090"	"Pennsylvania"	"42"	305	12794679	1.8
	"Other Biliary"	"21090"	"Rhode Island"	"44"	29	1056554	2.0
	"Other Biliary"	"21090"	"South Carolina"	"45"	88	5027102	1.3
	"Other Biliary"	"21090"	"South Dakota"	"46"	22	873732	2.1
	"Other Biliary"	"21090"	"Tennessee"	"47"	131	6714748	1.6
	"Other Biliary"	"21090"	"Texas"	"48"	486	28291024	1.7
	"Other Biliary"	"21090"	"Utah"	"49"	29	3103540	1.1
	"Other Biliary"	"21090"	"Virginia"	"51"	172	8471011	1.7
	"Other Biliary"	"21090"	"Washington"	"53"	167	7427951	2.0
	"Other Biliary"	"21090"	"West Virginia"	"54"	43	1818683	1.7
	"Other Biliary"	"21090"	"Wisconsin"	"55"	112	5793147	1.5
	"Pancreas"	"21100"	"Alabama"	"01"	742	4877989	12.0
	"Pancreas"	"21100"	"Alaska"	"02"	87	740983	12.5
	"Pancreas"	"21100"	"Arizona"	"04"	1059	7048088	11.7
	"Pancreas"	"21100"	"Arkansas"	"05"	505	3003855	13.3
	"Pancreas"	"21100"	"California"	"06"	5208	39337785	12.0
	"Pancreas"	"21100"	"Colorado"	"08"	725	5617421	11.7
	"Pancreas"	"21100"	"Connecticut"	"09"	619	3575324	13.0
	"Pancreas"	"21100"	"Delaware"	"10"	180	957942	13.7
	"Pancreas"	"21100"	"District of Columbia"	"11"	105	697079	15.7
	"Pancreas"	"21100"	"Florida"	"12"	4013	20977089	13.0
	"Pancreas"	"21100"	"Georgia"	"13"	1450	10417031	12.8
	"Pancreas"	"21100"	"Hawaii"	"15"	280	1425763	15.1
	"Pancreas"	"21100"	"Idaho"	"16"	304	1719745	15.4
	"Pancreas"	"21100"	"Illinois"	"17"	2238	12779893	14.5
	"Pancreas"	"21100"	"Indiana"	"18"	1150	6662068	14.4
	"Pancreas"	"21100"	"Iowa"	"19"	559	3143734	13.7
	"Pancreas"	"21100"	"Kansas"	"20"	405	2910892	11.6
	"Pancreas"	"21100"	"Kentucky"	"21"	735	4455590	13.2
	"Pancreas"	"21100"	"Louisiana"	"22"	733	4673673	13.2
	"Pancreas"	"21100"	"Maine"	"23"	242	1335743	11.9
	"Pancreas"	"21100"	"Maryland"	"24"	1003	6028186	13.9
	"Pancreas"	"21100"	"Massachusetts"	"25"	1223	6863560	14.0
	"Pancreas"	"21100"	"Michigan"	"26"	1812	9976752	14.1
	"Pancreas"	"21100"	"Minnesota"	"27"	909	5569283	13.6
	"Pancreas"	"21100"	"Mississippi"	"28"	506	2990674	13.9
	"Pancreas"	"21100"	"Missouri"	"29"	1049	6111382	13.5
	"Pancreas"	"21100"	"Montana"	"30"	165	1053862	11.6
	"Pancreas"	"21100"	"Nebraska"	"31"	279	1916998	12.5
	"Pancreas"	"21100"	"Nevada"	"32"	467	2972097	13.4
	"Pancreas"	"21100"	"New Hampshire"	"33"	246	1350395	13.6
	"Pancreas"	"21100"	"New Jersey"	"34"	1731	8888147	15.5
	"Pancreas"	"21100"	"New Mexico"	"35"	298	2092844	11.2
	"Pancreas"	"21100"	"New York"	"36"	3650	19593849	14.8
	"Pancreas"	"21100"	"North Carolina"	"37"	1692	10275758	13.4
	"Pancreas"	"21100"	"North Dakota"	"38"	105	756755	11.6
	"Pancreas"	"21100"	"Ohio"	"39"	2022	11665706	13.5
	"Pancreas"	"21100"	"Oklahoma"	"40"	559	3933602	11.9
	"Pancreas"	"21100"	"Oregon"	"41"	747	4147294	14.0
	"Pancreas"	"21100"	"Pennsylvania"	"42"	2606	12794679	14.8
	"Pancreas"	"21100"	"Rhode Island"	"44"	178	1056554	12.7
	"Pancreas"	"21100"	"South Carolina"	"45"	898	5027102	13.8
	"Pancreas"	"21100"	"South Dakota"	"46"	140	873732	12.8
	"Pancreas"	"21100"	"Tennessee"	"47"	1059	6714748	12.8
	"Pancreas"	"21100"	"Texas"	"48"	3618	28291024	12.9
	"Pancreas"	"21100"	"Utah"	"49"	305	3103540	11.2
	"Pancreas"	"21100"	"Vermont"	"50"	121	625132	13.9
	"Pancreas"	"21100"	"Virginia"	"51"	1214	8471011	12.1
	"Pancreas"	"21100"	"Washington"	"53"	1138	7427951	13.2
	"Pancreas"	"21100"	"West Virginia"	"54"	345	1818683	13.1
	"Pancreas"	"21100"	"Wisconsin"	"55"	1025	5793147	13.7
	"Pancreas"	"21100"	"Wyoming"	"56"	84	579994	11.7
	"Retroperitoneum"	"21110"	"Alabama"	"01"	21	4877989	0.4
	"Retroperitoneum"	"21110"	"Arizona"	"04"	34	7048088	0.4
	"Retroperitoneum"	"21110"	"California"	"06"	133	39337785	0.3
	"Retroperitoneum"	"21110"	"Colorado"	"08"	20	5617421	0.3
	"Retroperitoneum"	"21110"	"Connecticut"	"09"	17	3575324	0.4
	"Retroperitoneum"	"21110"	"Florida"	"12"	125	20977089	0.5
	"Retroperitoneum"	"21110"	"Georgia"	"13"	40	10417031	0.4
	"Retroperitoneum"	"21110"	"Illinois"	"17"	44	12779893	0.3
	"Retroperitoneum"	"21110"	"Indiana"	"18"	29	6662068	0.4
	"Retroperitoneum"	"21110"	"Maryland"	"24"	31	6028186	0.5
	"Retroperitoneum"	"21110"	"Massachusetts"	"25"	34	6863560	0.5
	"Retroperitoneum"	"21110"	"Michigan"	"26"	54	9976752	0.5
	"Retroperitoneum"	"21110"	"Minnesota"	"27"	21	5569283	0.4
	"Retroperitoneum"	"21110"	"Missouri"	"29"	16	6111382	0.2
	"Retroperitoneum"	"21110"	"New Jersey"	"34"	31	8888147	0.3
	"Retroperitoneum"	"21110"	"New York"	"36"	117	19593849	0.5
	"Retroperitoneum"	"21110"	"North Carolina"	"37"	60	10275758	0.5
	"Retroperitoneum"	"21110"	"Ohio"	"39"	53	11665706	0.3
	"Retroperitoneum"	"21110"	"Oklahoma"	"40"	18	3933602	0.4
	"Retroperitoneum"	"21110"	"Oregon"	"41"	18	4147294	0.4
	"Retroperitoneum"	"21110"	"Pennsylvania"	"42"	63	12794679	0.4
	"Retroperitoneum"	"21110"	"South Carolina"	"45"	24	5027102	0.4
	"Retroperitoneum"	"21110"	"Tennessee"	"47"	36	6714748	0.5
	"Retroperitoneum"	"21110"	"Texas"	"48"	97	28291024	0.3
	"Retroperitoneum"	"21110"	"Virginia"	"51"	44	8471011	0.4
	"Retroperitoneum"	"21110"	"Washington"	"53"	52	7427951	0.6
	"Retroperitoneum"	"21110"	"Wisconsin"	"55"	23	5793147	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Arizona"	"04"	23	7048088	0.3
	"Peritoneum, Omentum and Mesentery"	"21120"	"Arkansas"	"05"	17	3003855	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"California"	"06"	260	39337785	0.6
	"Peritoneum, Omentum and Mesentery"	"21120"	"Colorado"	"08"	23	5617421	0.3
	"Peritoneum, Omentum and Mesentery"	"21120"	"Connecticut"	"09"	34	3575324	0.7
	"Peritoneum, Omentum and Mesentery"	"21120"	"Florida"	"12"	141	20977089	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Georgia"	"13"	48	10417031	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Illinois"	"17"	69	12779893	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Indiana"	"18"	38	6662068	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Iowa"	"19"	22	3143734	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Kansas"	"20"	18	2910892	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Kentucky"	"21"	22	4455590	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Louisiana"	"22"	23	4673673	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Maryland"	"24"	30	6028186	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Massachusetts"	"25"	23	6863560	0.3
	"Peritoneum, Omentum and Mesentery"	"21120"	"Michigan"	"26"	47	9976752	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Minnesota"	"27"	33	5569283	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Mississippi"	"28"	16	2990674	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Missouri"	"29"	48	6111382	0.6
	"Peritoneum, Omentum and Mesentery"	"21120"	"New Jersey"	"34"	44	8888147	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"New York"	"36"	96	19593849	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"North Carolina"	"37"	63	10275758	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Ohio"	"39"	78	11665706	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Oregon"	"41"	17	4147294	0.3
	"Peritoneum, Omentum and Mesentery"	"21120"	"Pennsylvania"	"42"	98	12794679	0.6
	"Peritoneum, Omentum and Mesentery"	"21120"	"South Carolina"	"45"	50	5027102	0.7
	"Peritoneum, Omentum and Mesentery"	"21120"	"Tennessee"	"47"	38	6714748	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Texas"	"48"	101	28291024	0.3
	"Peritoneum, Omentum and Mesentery"	"21120"	"Virginia"	"51"	41	8471011	0.4
	"Peritoneum, Omentum and Mesentery"	"21120"	"Washington"	"53"	48	7427951	0.5
	"Peritoneum, Omentum and Mesentery"	"21120"	"Wisconsin"	"55"	44	5793147	0.6
	"Other Digestive Organs"	"21130"	"Alabama"	"01"	21	4877989	0.3
	"Other Digestive Organs"	"21130"	"Arizona"	"04"	64	7048088	0.7
	"Other Digestive Organs"	"21130"	"Arkansas"	"05"	19	3003855	0.5
	"Other Digestive Organs"	"21130"	"California"	"06"	339	39337785	0.8
	"Other Digestive Organs"	"21130"	"Colorado"	"08"	51	5617421	0.9
	"Other Digestive Organs"	"21130"	"Connecticut"	"09"	27	3575324	0.6
	"Other Digestive Organs"	"21130"	"Florida"	"12"	219	20977089	0.7
	"Other Digestive Organs"	"21130"	"Georgia"	"13"	80	10417031	0.7
	"Other Digestive Organs"	"21130"	"Hawaii"	"15"	29	1425763	1.5
	"Other Digestive Organs"	"21130"	"Illinois"	"17"	117	12779893	0.8
	"Other Digestive Organs"	"21130"	"Indiana"	"18"	84	6662068	1.1
	"Other Digestive Organs"	"21130"	"Iowa"	"19"	29	3143734	0.7
	"Other Digestive Organs"	"21130"	"Kentucky"	"21"	44	4455590	0.8
	"Other Digestive Organs"	"21130"	"Louisiana"	"22"	40	4673673	0.7
	"Other Digestive Organs"	"21130"	"Maryland"	"24"	46	6028186	0.6
	"Other Digestive Organs"	"21130"	"Massachusetts"	"25"	59	6863560	0.7
	"Other Digestive Organs"	"21130"	"Michigan"	"26"	91	9976752	0.7
	"Other Digestive Organs"	"21130"	"Minnesota"	"27"	47	5569283	0.7
	"Other Digestive Organs"	"21130"	"Mississippi"	"28"	37	2990674	1.0
	"Other Digestive Organs"	"21130"	"Missouri"	"29"	60	6111382	0.8
	"Other Digestive Organs"	"21130"	"Nebraska"	"31"	22	1916998	1.1
	"Other Digestive Organs"	"21130"	"Nevada"	"32"	25	2972097	0.7
	"Other Digestive Organs"	"21130"	"New Hampshire"	"33"	18	1350395	1.0
	"Other Digestive Organs"	"21130"	"New Jersey"	"34"	77	8888147	0.7
	"Other Digestive Organs"	"21130"	"New York"	"36"	192	19593849	0.8
	"Other Digestive Organs"	"21130"	"North Carolina"	"37"	66	10275758	0.5
	"Other Digestive Organs"	"21130"	"Ohio"	"39"	109	11665706	0.8
	"Other Digestive Organs"	"21130"	"Oklahoma"	"40"	27	3933602	0.6
	"Other Digestive Organs"	"21130"	"Oregon"	"41"	33	4147294	0.6
	"Other Digestive Organs"	"21130"	"Pennsylvania"	"42"	99	12794679	0.6
	"Other Digestive Organs"	"21130"	"South Carolina"	"45"	31	5027102	0.5
	"Other Digestive Organs"	"21130"	"Tennessee"	"47"	71	6714748	0.9
	"Other Digestive Organs"	"21130"	"Texas"	"48"	240	28291024	0.9
	"Other Digestive Organs"	"21130"	"Utah"	"49"	21	3103540	0.8
	"Other Digestive Organs"	"21130"	"Virginia"	"51"	72	8471011	0.7
	"Other Digestive Organs"	"21130"	"Washington"	"53"	110	7427951	1.3
	"Other Digestive Organs"	"21130"	"Wisconsin"	"55"	38	5793147	0.6
	"Respiratory System"	"22010-22060"	"Alabama"	"01"	4285	4877989	67.5
	"Respiratory System"	"22010-22060"	"Alaska"	"02"	390	740983	57.4
	"Respiratory System"	"22010-22060"	"Arizona"	"04"	4346	7048088	47.5
	"Respiratory System"	"22010-22060"	"Arkansas"	"05"	2991	3003855	77.1
	"Respiratory System"	"22010-22060"	"California"	"06"	18219	39337785	42.1
	"Respiratory System"	"22010-22060"	"Colorado"	"08"	2613	5617421	42.9
	"Respiratory System"	"22010-22060"	"Connecticut"	"09"	3031	3575324	63.7
	"Respiratory System"	"22010-22060"	"Delaware"	"10"	843	957942	62.8
	"Respiratory System"	"22010-22060"	"District of Columbia"	"11"	324	697079	47.0
	"Respiratory System"	"22010-22060"	"Florida"	"12"	19195	20977089	61.2
	"Respiratory System"	"22010-22060"	"Georgia"	"13"	7590	10417031	65.5
	"Respiratory System"	"22010-22060"	"Hawaii"	"15"	917	1425763	47.5
	"Respiratory System"	"22010-22060"	"Idaho"	"16"	1066	1719745	52.2
	"Respiratory System"	"22010-22060"	"Illinois"	"17"	10258	12779893	66.6
	"Respiratory System"	"22010-22060"	"Indiana"	"18"	6169	6662068	75.9
	"Respiratory System"	"22010-22060"	"Iowa"	"19"	2779	3143734	68.4
	"Respiratory System"	"22010-22060"	"Kansas"	"20"	2031	2910892	57.6
	"Respiratory System"	"22010-22060"	"Kentucky"	"21"	5380	4455590	95.1
	"Respiratory System"	"22010-22060"	"Louisiana"	"22"	3917	4673673	69.4
	"Respiratory System"	"22010-22060"	"Maine"	"23"	1480	1335743	72.8
	"Respiratory System"	"22010-22060"	"Maryland"	"24"	4267	6028186	59.0
	"Respiratory System"	"22010-22060"	"Massachusetts"	"25"	5686	6863560	65.0
	"Respiratory System"	"22010-22060"	"Michigan"	"26"	8605	9976752	65.7
	"Respiratory System"	"22010-22060"	"Minnesota"	"27"	4076	5569283	60.2
	"Respiratory System"	"22010-22060"	"Mississippi"	"28"	2893	2990674	78.4
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	6110	6111382	77.1
	"Respiratory System"	"22010-22060"	"Montana"	"30"	763	1053862	52.4
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	1345	1916998	58.6
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	1850	2972097	52.4
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	1254	1350395	67.1
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	6226	8888147	55.6
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	1044	2092844	38.8
	"Respiratory System"	"22010-22060"	"New York"	"36"	15543	19593849	63.0
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	8935	10275758	69.4
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	557	756755	64.0
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	10749	11665706	70.6
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	3253	3933602	68.0
	"Respiratory System"	"22010-22060"	"Oregon"	"41"	3007	4147294	55.2
	"Respiratory System"	"22010-22060"	"Pennsylvania"	"42"	11809	12794679	66.8
	"Respiratory System"	"22010-22060"	"Rhode Island"	"44"	991	1056554	71.2
	"Respiratory System"	"22010-22060"	"South Carolina"	"45"	4527	5027102	67.5
	"Respiratory System"	"22010-22060"	"South Dakota"	"46"	662	873732	61.7
	"Respiratory System"	"22010-22060"	"Tennessee"	"47"	6779	6714748	79.6
	"Respiratory System"	"22010-22060"	"Texas"	"48"	14794	28291024	52.7
	"Respiratory System"	"22010-22060"	"Utah"	"49"	748	3103540	27.9
	"Respiratory System"	"22010-22060"	"Vermont"	"50"	555	625132	62.3
	"Respiratory System"	"22010-22060"	"Virginia"	"51"	5695	8471011	55.9
	"Respiratory System"	"22010-22060"	"Washington"	"53"	4745	7427951	54.2
	"Respiratory System"	"22010-22060"	"West Virginia"	"54"	2384	1818683	89.6
	"Respiratory System"	"22010-22060"	"Wisconsin"	"55"	4697	5793147	62.2
	"Respiratory System"	"22010-22060"	"Wyoming"	"56"	310	579994	43.5
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Alabama"	"01"	37	4877989	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Arizona"	"04"	50	7048088	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Arkansas"	"05"	24	3003855	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"California"	"06"	270	39337785	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Colorado"	"08"	40	5617421	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Connecticut"	"09"	32	3575324	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Florida"	"12"	214	20977089	0.8
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Georgia"	"13"	88	10417031	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Illinois"	"17"	81	12779893	0.5
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Indiana"	"18"	48	6662068	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Iowa"	"19"	21	3143734	0.5
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Kansas"	"20"	18	2910892	0.5
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Kentucky"	"21"	51	4455590	0.9
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Louisiana"	"22"	41	4673673	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Maryland"	"24"	52	6028186	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Massachusetts"	"25"	60	6863560	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Michigan"	"26"	77	9976752	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Minnesota"	"27"	38	5569283	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Mississippi"	"28"	24	2990674	0.8
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Missouri"	"29"	55	6111382	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Nevada"	"32"	20	2972097	0.5
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"New Jersey"	"34"	80	8888147	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"New York"	"36"	180	19593849	0.8
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"North Carolina"	"37"	68	10275758	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Ohio"	"39"	93	11665706	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Oklahoma"	"40"	38	3933602	0.8
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Oregon"	"41"	40	4147294	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Pennsylvania"	"42"	112	12794679	0.7
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"South Carolina"	"45"	36	5027102	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Tennessee"	"47"	64	6714748	0.8
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Texas"	"48"	156	28291024	0.5
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Virginia"	"51"	50	8471011	0.5
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Washington"	"53"	47	7427951	0.6
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"West Virginia"	"54"	20	1818683	0.8
	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Wisconsin"	"55"	47	5793147	0.7
	"Larynx"	"22020"	"Alabama"	"01"	257	4877989	4.0
	"Larynx"	"22020"	"Arizona"	"04"	210	7048088	2.3
	"Larynx"	"22020"	"Arkansas"	"05"	151	3003855	3.9
	"Larynx"	"22020"	"California"	"06"	775	39337785	1.7
	"Larynx"	"22020"	"Colorado"	"08"	123	5617421	1.9
	"Larynx"	"22020"	"Connecticut"	"09"	164	3575324	3.4
	"Larynx"	"22020"	"Delaware"	"10"	47	957942	3.5
	"Larynx"	"22020"	"District of Columbia"	"11"	23	697079	3.5
	"Larynx"	"22020"	"Florida"	"12"	1097	20977089	3.7
	"Larynx"	"22020"	"Georgia"	"13"	439	10417031	3.6
	"Larynx"	"22020"	"Hawaii"	"15"	35	1425763	1.8
	"Larynx"	"22020"	"Idaho"	"16"	40	1719745	2.0
	"Larynx"	"22020"	"Illinois"	"17"	556	12779893	3.5
	"Larynx"	"22020"	"Indiana"	"18"	319	6662068	3.8
	"Larynx"	"22020"	"Iowa"	"19"	145	3143734	3.5
	"Larynx"	"22020"	"Kansas"	"20"	98	2910892	2.7
	"Larynx"	"22020"	"Kentucky"	"21"	300	4455590	5.3
	"Larynx"	"22020"	"Louisiana"	"22"	274	4673673	4.7
	"Larynx"	"22020"	"Maine"	"23"	61	1335743	2.9
	"Larynx"	"22020"	"Maryland"	"24"	165	6028186	2.2
	"Larynx"	"22020"	"Massachusetts"	"25"	236	6863560	2.7
	"Larynx"	"22020"	"Michigan"	"26"	416	9976752	3.1
	"Larynx"	"22020"	"Minnesota"	"27"	204	5569283	2.9
	"Larynx"	"22020"	"Mississippi"	"28"	175	2990674	4.6
	"Larynx"	"22020"	"Missouri"	"29"	307	6111382	4.0
	"Larynx"	"22020"	"Montana"	"30"	38	1053862	2.7
	"Larynx"	"22020"	"Nebraska"	"31"	69	1916998	2.9
	"Larynx"	"22020"	"Nevada"	"32"	71	2972097	2.0
	"Larynx"	"22020"	"New Hampshire"	"33"	55	1350395	2.9
	"Larynx"	"22020"	"New Jersey"	"34"	293	8888147	2.6
	"Larynx"	"22020"	"New Mexico"	"35"	62	2092844	2.1
	"Larynx"	"22020"	"New York"	"36"	764	19593849	3.1
	"Larynx"	"22020"	"North Carolina"	"37"	532	10275758	4.1
	"Larynx"	"22020"	"North Dakota"	"38"	24	756755	2.5
	"Larynx"	"22020"	"Ohio"	"39"	600	11665706	3.9
	"Larynx"	"22020"	"Oklahoma"	"40"	169	3933602	3.5
	"Larynx"	"22020"	"Oregon"	"41"	118	4147294	2.1
	"Larynx"	"22020"	"Pennsylvania"	"42"	587	12794679	3.4
	"Larynx"	"22020"	"Rhode Island"	"44"	39	1056554	3.0
	"Larynx"	"22020"	"South Carolina"	"45"	279	5027102	4.1
	"Larynx"	"22020"	"South Dakota"	"46"	36	873732	3.2
	"Larynx"	"22020"	"Tennessee"	"47"	384	6714748	4.4
	"Larynx"	"22020"	"Texas"	"48"	831	28291024	2.8
	"Larynx"	"22020"	"Utah"	"49"	41	3103540	1.5
	"Larynx"	"22020"	"Vermont"	"50"	26	625132	2.9
	"Larynx"	"22020"	"Virginia"	"51"	280	8471011	2.6
	"Larynx"	"22020"	"Washington"	"53"	199	7427951	2.2
	"Larynx"	"22020"	"West Virginia"	"54"	129	1818683	5.1
	"Larynx"	"22020"	"Wisconsin"	"55"	240	5793147	3.1
	"Larynx"	"22020"	"Wyoming"	"56"	23	579994	3.1
	"Lung and Bronchus"	"22030"	"Alabama"	"01"	3971	4877989	62.4
	"Lung and Bronchus"	"22030"	"Alaska"	"02"	371	740983	54.5
	"Lung and Bronchus"	"22030"	"Arizona"	"04"	4064	7048088	44.3
	"Lung and Bronchus"	"22030"	"Arkansas"	"05"	2809	3003855	72.3
	"Lung and Bronchus"	"22030"	"California"	"06"	17100	39337785	39.5
	"Lung and Bronchus"	"22030"	"Colorado"	"08"	2436	5617421	40.1
	"Lung and Bronchus"	"22030"	"Connecticut"	"09"	2826	3575324	59.4
	"Lung and Bronchus"	"22030"	"Delaware"	"10"	786	957942	58.5
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	298	697079	43.0
