"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Anus, Anal Canal and Anorectum"	"21060"	"Arizona"	"04"	122	7164228	1.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Arkansas"	"05"	85	3012161	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"California"	"06"	815	39437463	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Colorado"	"08"	97	5697155	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Connecticut"	"09"	102	3574561	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Delaware"	"10"	27	966985	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"District of Columbia"	"11"	29	704147	4.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Florida"	"12"	717	21254926	2.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Georgia"	"13"	263	10519389	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Hawaii"	"15"	24	1423102	1.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Idaho"	"16"	31	1752074	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Illinois"	"17"	293	12724685	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Indiana"	"18"	206	6698481	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Iowa"	"19"	102	3149900	2.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Kansas"	"20"	61	2912748	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Kentucky"	"21"	146	4464273	2.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Louisiana"	"22"	110	4664450	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Maine"	"23"	31	1340123	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Maryland"	"24"	142	6042153	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Massachusetts"	"25"	171	6885720	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Michigan"	"26"	243	9987286	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Minnesota"	"27"	126	5608762	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Mississippi"	"28"	79	2982879	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Missouri"	"29"	168	6125986	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Montana"	"30"	23	1061818	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Nebraska"	"31"	43	1925512	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"New Hampshire"	"33"	39	1355064	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"New Jersey"	"34"	202	8891730	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"New Mexico"	"35"	35	2093754	1.2
	"Anus, Anal Canal and Anorectum"	"21060"	"New York"	"36"	520	19544098	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"North Carolina"	"37"	269	10391358	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"North Dakota"	"38"	19	760062	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Ohio"	"39"	324	11680892	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Oklahoma"	"40"	101	3943488	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Oregon"	"41"	125	4183538	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Pennsylvania"	"42"	387	12809107	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Rhode Island"	"44"	32	1059338	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"South Carolina"	"45"	135	5091702	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"South Dakota"	"46"	28	879386	2.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Tennessee"	"47"	222	6778180	2.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Texas"	"48"	602	28624564	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Utah"	"49"	39	3155153	1.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Vermont"	"50"	19	624802	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Virginia"	"51"	184	8510920	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Washington"	"53"	169	7526793	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"West Virginia"	"54"	44	1805953	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Wisconsin"	"55"	136	5809319	1.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Alabama"	"01"	575	4891628	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Alaska"	"02"	63	736624	7.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Arizona"	"04"	769	7164228	8.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Arkansas"	"05"	349	3012161	8.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"California"	"06"	4463	39437463	9.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Colorado"	"08"	514	5697155	7.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Connecticut"	"09"	379	3574561	7.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Delaware"	"10"	106	966985	7.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"District of Columbia"	"11"	96	704147	13.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Florida"	"12"	2632	21254926	8.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Georgia"	"13"	1029	10519389	8.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Hawaii"	"15"	170	1423102	8.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Idaho"	"16"	162	1752074	7.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Illinois"	"17"	1315	12724685	8.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Indiana"	"18"	698	6698481	8.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Iowa"	"19"	291	3149900	7.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Kansas"	"20"	264	2912748	7.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Kentucky"	"21"	498	4464273	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Louisiana"	"22"	660	4664450	10.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Maine"	"23"	148	1340123	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Maryland"	"24"	684	6042153	8.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Massachusetts"	"25"	775	6885720	8.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Michigan"	"26"	941	9987286	6.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Minnesota"	"27"	533	5608762	7.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Mississippi"	"28"	359	2982879	9.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Missouri"	"29"	681	6125986	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Montana"	"30"	109	1061818	6.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Nebraska"	"31"	130	1925512	5.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Hampshire"	"33"	112	1355064	5.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Jersey"	"34"	990	8891730	8.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Mexico"	"35"	259	2093754	9.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New York"	"36"	2129	19544098	8.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"North Carolina"	"37"	1145	10391358	8.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"North Dakota"	"38"	60	760062	6.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Ohio"	"39"	1207	11680892	7.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Oklahoma"	"40"	448	3943488	9.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Oregon"	"41"	504	4183538	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Pennsylvania"	"42"	1481	12809107	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Rhode Island"	"44"	126	1059338	8.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"South Carolina"	"45"	553	5091702	7.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"South Dakota"	"46"	68	879386	5.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Tennessee"	"47"	780	6778180	8.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Texas"	"48"	3808	28624564	12.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Utah"	"49"	212	3155153	7.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Vermont"	"50"	49	624802	5.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Virginia"	"51"	809	8510920	7.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Washington"	"53"	835	7526793	8.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"West Virginia"	"54"	208	1805953	7.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Wisconsin"	"55"	595	5809319	7.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Wyoming"	"56"	32	579054	4.1
	"Liver"	"21071"	"Alabama"	"01"	487	4891628	7.3
	"Liver"	"21071"	"Alaska"	"02"	53	736624	6.5
	"Liver"	"21071"	"Arizona"	"04"	665	7164228	7.1
	"Liver"	"21071"	"Arkansas"	"05"	292	3012161	7.3
	"Liver"	"21071"	"California"	"06"	3829	39437463	8.2
	"Liver"	"21071"	"Colorado"	"08"	430	5697155	6.3
	"Liver"	"21071"	"Connecticut"	"09"	300	3574561	6.0
	"Liver"	"21071"	"Delaware"	"10"	84	966985	5.9
	"Liver"	"21071"	"District of Columbia"	"11"	84	704147	11.7
	"Liver"	"21071"	"Florida"	"12"	2174	21254926	6.8
	"Liver"	"21071"	"Georgia"	"13"	835	10519389	6.7
	"Liver"	"21071"	"Hawaii"	"15"	145	1423102	7.6
	"Liver"	"21071"	"Idaho"	"16"	129	1752074	5.7
	"Liver"	"21071"	"Illinois"	"17"	1036	12724685	6.4
	"Liver"	"21071"	"Indiana"	"18"	575	6698481	6.7
	"Liver"	"21071"	"Iowa"	"19"	230	3149900	5.5
	"Liver"	"21071"	"Kansas"	"20"	214	2912748	5.7
	"Liver"	"21071"	"Kentucky"	"21"	423	4464273	7.2
	"Liver"	"21071"	"Louisiana"	"22"	581	4664450	9.5
	"Liver"	"21071"	"Maine"	"23"	122	1340123	5.7
	"Liver"	"21071"	"Maryland"	"24"	559	6042153	7.3
	"Liver"	"21071"	"Massachusetts"	"25"	577	6885720	6.4
	"Liver"	"21071"	"Michigan"	"26"	755	9987286	5.4
	"Liver"	"21071"	"Minnesota"	"27"	366	5608762	5.2
	"Liver"	"21071"	"Mississippi"	"28"	303	2982879	7.7
	"Liver"	"21071"	"Missouri"	"29"	555	6125986	6.5
	"Liver"	"21071"	"Montana"	"30"	91	1061818	5.6
	"Liver"	"21071"	"Nebraska"	"31"	108	1925512	4.5
	"Liver"	"21071"	"New Hampshire"	"33"	79	1355064	3.9
	"Liver"	"21071"	"New Jersey"	"34"	797	8891730	6.8
	"Liver"	"21071"	"New Mexico"	"35"	235	2093754	8.2
	"Liver"	"21071"	"New York"	"36"	1673	19544098	6.6
	"Liver"	"21071"	"North Carolina"	"37"	906	10391358	6.6
	"Liver"	"21071"	"North Dakota"	"38"	44	760062	4.8
	"Liver"	"21071"	"Ohio"	"39"	927	11680892	5.8
	"Liver"	"21071"	"Oklahoma"	"40"	395	3943488	8.0
	"Liver"	"21071"	"Oregon"	"41"	422	4183538	7.1
	"Liver"	"21071"	"Pennsylvania"	"42"	1179	12809107	6.4
	"Liver"	"21071"	"Rhode Island"	"44"	99	1059338	6.9
	"Liver"	"21071"	"South Carolina"	"45"	428	5091702	6.0
	"Liver"	"21071"	"South Dakota"	"46"	51	879386	4.2
	"Liver"	"21071"	"Tennessee"	"47"	653	6778180	7.3
	"Liver"	"21071"	"Texas"	"48"	3295	28624564	10.6
	"Liver"	"21071"	"Utah"	"49"	171	3155153	5.8
	"Liver"	"21071"	"Vermont"	"50"	41	624802	4.2
	"Liver"	"21071"	"Virginia"	"51"	678	8510920	6.3
	"Liver"	"21071"	"Washington"	"53"	681	7526793	7.1
	"Liver"	"21071"	"West Virginia"	"54"	165	1805953	6.0
	"Liver"	"21071"	"Wisconsin"	"55"	457	5809319	5.7
	"Liver"	"21071"	"Wyoming"	"56"	28	579054	3.5
	"Intrahepatic Bile Duct"	"21072"	"Alabama"	"01"	88	4891628	1.4
	"Intrahepatic Bile Duct"	"21072"	"Arizona"	"04"	104	7164228	1.2
	"Intrahepatic Bile Duct"	"21072"	"Arkansas"	"05"	57	3012161	1.5
	"Intrahepatic Bile Duct"	"21072"	"California"	"06"	634	39437463	1.4
	"Intrahepatic Bile Duct"	"21072"	"Colorado"	"08"	84	5697155	1.3
	"Intrahepatic Bile Duct"	"21072"	"Connecticut"	"09"	79	3574561	1.6
	"Intrahepatic Bile Duct"	"21072"	"Delaware"	"10"	22	966985	1.6
	"Intrahepatic Bile Duct"	"21072"	"Florida"	"12"	458	21254926	1.5
	"Intrahepatic Bile Duct"	"21072"	"Georgia"	"13"	194	10519389	1.7
	"Intrahepatic Bile Duct"	"21072"	"Hawaii"	"15"	25	1423102	1.3
	"Intrahepatic Bile Duct"	"21072"	"Idaho"	"16"	33	1752074	1.6
	"Intrahepatic Bile Duct"	"21072"	"Illinois"	"17"	279	12724685	1.8
	"Intrahepatic Bile Duct"	"21072"	"Indiana"	"18"	123	6698481	1.5
	"Intrahepatic Bile Duct"	"21072"	"Iowa"	"19"	61	3149900	1.5
	"Intrahepatic Bile Duct"	"21072"	"Kansas"	"20"	50	2912748	1.4
	"Intrahepatic Bile Duct"	"21072"	"Kentucky"	"21"	75	4464273	1.4
	"Intrahepatic Bile Duct"	"21072"	"Louisiana"	"22"	79	4664450	1.4
	"Intrahepatic Bile Duct"	"21072"	"Maine"	"23"	26	1340123	1.3
	"Intrahepatic Bile Duct"	"21072"	"Maryland"	"24"	125	6042153	1.7
	"Intrahepatic Bile Duct"	"21072"	"Massachusetts"	"25"	198	6885720	2.3
	"Intrahepatic Bile Duct"	"21072"	"Michigan"	"26"	186	9987286	1.4
	"Intrahepatic Bile Duct"	"21072"	"Minnesota"	"27"	167	5608762	2.5
	"Intrahepatic Bile Duct"	"21072"	"Mississippi"	"28"	56	2982879	1.5
	"Intrahepatic Bile Duct"	"21072"	"Missouri"	"29"	126	6125986	1.6
	"Intrahepatic Bile Duct"	"21072"	"Montana"	"30"	18	1061818	1.2
	"Intrahepatic Bile Duct"	"21072"	"Nebraska"	"31"	22	1925512	0.9
	"Intrahepatic Bile Duct"	"21072"	"New Hampshire"	"33"	33	1355064	1.8
	"Intrahepatic Bile Duct"	"21072"	"New Jersey"	"34"	193	8891730	1.7
	"Intrahepatic Bile Duct"	"21072"	"New Mexico"	"35"	24	2093754	0.8
	"Intrahepatic Bile Duct"	"21072"	"New York"	"36"	456	19544098	1.8
	"Intrahepatic Bile Duct"	"21072"	"North Carolina"	"37"	239	10391358	1.9
	"Intrahepatic Bile Duct"	"21072"	"North Dakota"	"38"	16	760062	1.7
	"Intrahepatic Bile Duct"	"21072"	"Ohio"	"39"	280	11680892	1.8
	"Intrahepatic Bile Duct"	"21072"	"Oklahoma"	"40"	53	3943488	1.1
	"Intrahepatic Bile Duct"	"21072"	"Oregon"	"41"	82	4183538	1.5
	"Intrahepatic Bile Duct"	"21072"	"Pennsylvania"	"42"	302	12809107	1.7
	"Intrahepatic Bile Duct"	"21072"	"Rhode Island"	"44"	27	1059338	1.9
	"Intrahepatic Bile Duct"	"21072"	"South Carolina"	"45"	125	5091702	1.8
	"Intrahepatic Bile Duct"	"21072"	"South Dakota"	"46"	17	879386	1.5
	"Intrahepatic Bile Duct"	"21072"	"Tennessee"	"47"	127	6778180	1.5
	"Intrahepatic Bile Duct"	"21072"	"Texas"	"48"	513	28624564	1.7
	"Intrahepatic Bile Duct"	"21072"	"Utah"	"49"	41	3155153	1.5
	"Intrahepatic Bile Duct"	"21072"	"Virginia"	"51"	131	8510920	1.2
	"Intrahepatic Bile Duct"	"21072"	"Washington"	"53"	154	7526793	1.7
	"Intrahepatic Bile Duct"	"21072"	"West Virginia"	"54"	43	1805953	1.6
	"Intrahepatic Bile Duct"	"21072"	"Wisconsin"	"55"	138	5809319	1.8
	"Gallbladder"	"21080"	"Alabama"	"01"	55	4891628	0.9
	"Gallbladder"	"21080"	"Arizona"	"04"	84	7164228	0.9
	"Gallbladder"	"21080"	"Arkansas"	"05"	39	3012161	1.1
	"Gallbladder"	"21080"	"California"	"06"	533	39437463	1.2
	"Gallbladder"	"21080"	"Colorado"	"08"	62	5697155	1.0
	"Gallbladder"	"21080"	"Connecticut"	"09"	37	3574561	0.8
	"Gallbladder"	"21080"	"Florida"	"12"	278	21254926	0.9
	"Gallbladder"	"21080"	"Georgia"	"13"	105	10519389	0.9
	"Gallbladder"	"21080"	"Idaho"	"16"	21	1752074	1.0
	"Gallbladder"	"21080"	"Illinois"	"17"	202	12724685	1.3
	"Gallbladder"	"21080"	"Indiana"	"18"	78	6698481	1.0
	"Gallbladder"	"21080"	"Iowa"	"19"	30	3149900	0.7
	"Gallbladder"	"21080"	"Kansas"	"20"	39	2912748	1.2
	"Gallbladder"	"21080"	"Kentucky"	"21"	49	4464273	0.9
	"Gallbladder"	"21080"	"Louisiana"	"22"	64	4664450	1.2
	"Gallbladder"	"21080"	"Maryland"	"24"	73	6042153	1.0
	"Gallbladder"	"21080"	"Massachusetts"	"25"	101	6885720	1.1
	"Gallbladder"	"21080"	"Michigan"	"26"	132	9987286	1.0
	"Gallbladder"	"21080"	"Minnesota"	"27"	60	5608762	0.9
	"Gallbladder"	"21080"	"Mississippi"	"28"	48	2982879	1.2
	"Gallbladder"	"21080"	"Missouri"	"29"	82	6125986	1.1
	"Gallbladder"	"21080"	"Nebraska"	"31"	26	1925512	1.1
	"Gallbladder"	"21080"	"New Jersey"	"34"	150	8891730	1.4
	"Gallbladder"	"21080"	"New Mexico"	"35"	36	2093754	1.3
	"Gallbladder"	"21080"	"New York"	"36"	356	19544098	1.4
	"Gallbladder"	"21080"	"North Carolina"	"37"	134	10391358	1.0
	"Gallbladder"	"21080"	"Ohio"	"39"	184	11680892	1.2
	"Gallbladder"	"21080"	"Oklahoma"	"40"	36	3943488	0.8
	"Gallbladder"	"21080"	"Oregon"	"41"	61	4183538	1.1
	"Gallbladder"	"21080"	"Pennsylvania"	"42"	227	12809107	1.3
	"Gallbladder"	"21080"	"Rhode Island"	"44"	16	1059338	1.2
	"Gallbladder"	"21080"	"South Carolina"	"45"	59	5091702	0.9
	"Gallbladder"	"21080"	"Tennessee"	"47"	91	6778180	1.1
	"Gallbladder"	"21080"	"Texas"	"48"	385	28624564	1.3
	"Gallbladder"	"21080"	"Utah"	"49"	32	3155153	1.3
	"Gallbladder"	"21080"	"Virginia"	"51"	101	8510920	1.0
	"Gallbladder"	"21080"	"Washington"	"53"	96	7526793	1.1
	"Gallbladder"	"21080"	"West Virginia"	"54"	23	1805953	0.9
	"Gallbladder"	"21080"	"Wisconsin"	"55"	81	5809319	1.1
	"Other Biliary"	"21090"	"Alabama"	"01"	87	4891628	1.4
	"Other Biliary"	"21090"	"Arizona"	"04"	141	7164228	1.5
	"Other Biliary"	"21090"	"Arkansas"	"05"	75	3012161	2.0
	"Other Biliary"	"21090"	"California"	"06"	858	39437463	1.9
	"Other Biliary"	"21090"	"Colorado"	"08"	104	5697155	1.7
	"Other Biliary"	"21090"	"Connecticut"	"09"	94	3574561	2.0
	"Other Biliary"	"21090"	"Delaware"	"10"	21	966985	1.4
	"Other Biliary"	"21090"	"Florida"	"12"	522	21254926	1.6
	"Other Biliary"	"21090"	"Georgia"	"13"	179	10519389	1.6
	"Other Biliary"	"21090"	"Hawaii"	"15"	57	1423102	2.7
	"Other Biliary"	"21090"	"Idaho"	"16"	37	1752074	1.8
	"Other Biliary"	"21090"	"Illinois"	"17"	301	12724685	2.0
	"Other Biliary"	"21090"	"Indiana"	"18"	146	6698481	1.8
	"Other Biliary"	"21090"	"Iowa"	"19"	52	3149900	1.3
	"Other Biliary"	"21090"	"Kansas"	"20"	51	2912748	1.4
	"Other Biliary"	"21090"	"Kentucky"	"21"	83	4464273	1.5
	"Other Biliary"	"21090"	"Louisiana"	"22"	77	4664450	1.3
	"Other Biliary"	"21090"	"Maine"	"23"	31	1340123	1.5
	"Other Biliary"	"21090"	"Maryland"	"24"	117	6042153	1.6
	"Other Biliary"	"21090"	"Massachusetts"	"25"	151	6885720	1.7
	"Other Biliary"	"21090"	"Michigan"	"26"	186	9987286	1.4
	"Other Biliary"	"21090"	"Minnesota"	"27"	109	5608762	1.5
	"Other Biliary"	"21090"	"Mississippi"	"28"	48	2982879	1.4
	"Other Biliary"	"21090"	"Missouri"	"29"	115	6125986	1.4
	"Other Biliary"	"21090"	"Montana"	"30"	21	1061818	1.5
	"Other Biliary"	"21090"	"Nebraska"	"31"	36	1925512	1.6
	"Other Biliary"	"21090"	"New Hampshire"	"33"	37	1355064	1.9
	"Other Biliary"	"21090"	"New Jersey"	"34"	206	8891730	1.8
	"Other Biliary"	"21090"	"New Mexico"	"35"	49	2093754	1.9
	"Other Biliary"	"21090"	"New York"	"36"	438	19544098	1.7
	"Other Biliary"	"21090"	"North Carolina"	"37"	179	10391358	1.4
	"Other Biliary"	"21090"	"Ohio"	"39"	207	11680892	1.4
	"Other Biliary"	"21090"	"Oklahoma"	"40"	77	3943488	1.6
	"Other Biliary"	"21090"	"Oregon"	"41"	62	4183538	1.2
	"Other Biliary"	"21090"	"Pennsylvania"	"42"	259	12809107	1.4
	"Other Biliary"	"21090"	"Rhode Island"	"44"	27	1059338	1.9
	"Other Biliary"	"21090"	"South Carolina"	"45"	101	5091702	1.5
	"Other Biliary"	"21090"	"South Dakota"	"46"	18	879386	1.6
	"Other Biliary"	"21090"	"Tennessee"	"47"	116	6778180	1.3
	"Other Biliary"	"21090"	"Texas"	"48"	514	28624564	1.8
	"Other Biliary"	"21090"	"Utah"	"49"	32	3155153	1.2
	"Other Biliary"	"21090"	"Vermont"	"50"	17	624802	1.8
	"Other Biliary"	"21090"	"Virginia"	"51"	145	8510920	1.4
	"Other Biliary"	"21090"	"Washington"	"53"	142	7526793	1.6
	"Other Biliary"	"21090"	"West Virginia"	"54"	39	1805953	1.5
	"Other Biliary"	"21090"	"Wisconsin"	"55"	85	5809319	1.1
	"Pancreas"	"21100"	"Alabama"	"01"	886	4891628	13.9
	"Pancreas"	"21100"	"Alaska"	"02"	81	736624	11.4
	"Pancreas"	"21100"	"Arizona"	"04"	1139	7164228	12.2
	"Pancreas"	"21100"	"Arkansas"	"05"	491	3012161	12.8
	"Pancreas"	"21100"	"California"	"06"	5463	39437463	12.3
	"Pancreas"	"21100"	"Colorado"	"08"	712	5697155	11.2
	"Pancreas"	"21100"	"Connecticut"	"09"	684	3574561	14.3
	"Pancreas"	"21100"	"Delaware"	"10"	175	966985	12.8
	"Pancreas"	"21100"	"District of Columbia"	"11"	113	704147	16.5
	"Pancreas"	"21100"	"Florida"	"12"	4062	21254926	12.7
	"Pancreas"	"21100"	"Georgia"	"13"	1566	10519389	13.5
	"Pancreas"	"21100"	"Hawaii"	"15"	246	1423102	12.8
	"Pancreas"	"21100"	"Idaho"	"16"	244	1752074	11.7
	"Pancreas"	"21100"	"Illinois"	"17"	2257	12724685	14.5
	"Pancreas"	"21100"	"Indiana"	"18"	1078	6698481	13.0
	"Pancreas"	"21100"	"Iowa"	"19"	581	3149900	14.1
	"Pancreas"	"21100"	"Kansas"	"20"	420	2912748	11.5
	"Pancreas"	"21100"	"Kentucky"	"21"	843	4464273	14.9
	"Pancreas"	"21100"	"Louisiana"	"22"	810	4664450	14.4
	"Pancreas"	"21100"	"Maine"	"23"	266	1340123	13.1
	"Pancreas"	"21100"	"Maryland"	"24"	1022	6042153	13.8
	"Pancreas"	"21100"	"Massachusetts"	"25"	1205	6885720	13.6
	"Pancreas"	"21100"	"Michigan"	"26"	1772	9987286	13.4
	"Pancreas"	"21100"	"Minnesota"	"27"	995	5608762	14.2
	"Pancreas"	"21100"	"Mississippi"	"28"	490	2982879	13.3
	"Pancreas"	"21100"	"Missouri"	"29"	1092	6125986	13.8
	"Pancreas"	"21100"	"Montana"	"30"	181	1061818	12.0
	"Pancreas"	"21100"	"Nebraska"	"31"	280	1925512	12.1
	"Pancreas"	"21100"	"New Hampshire"	"33"	256	1355064	13.7
	"Pancreas"	"21100"	"New Jersey"	"34"	1671	8891730	14.6
	"Pancreas"	"21100"	"New Mexico"	"35"	312	2093754	11.4
	"Pancreas"	"21100"	"New York"	"36"	3613	19544098	14.4
	"Pancreas"	"21100"	"North Carolina"	"37"	1777	10391358	13.7
	"Pancreas"	"21100"	"North Dakota"	"38"	110	760062	12.4
	"Pancreas"	"21100"	"Ohio"	"39"	2288	11680892	14.9
	"Pancreas"	"21100"	"Oklahoma"	"40"	588	3943488	12.4
	"Pancreas"	"21100"	"Oregon"	"41"	692	4183538	12.4
	"Pancreas"	"21100"	"Pennsylvania"	"42"	2573	12809107	14.5
	"Pancreas"	"21100"	"Rhode Island"	"44"	172	1059338	12.3
	"Pancreas"	"21100"	"South Carolina"	"45"	930	5091702	13.8
	"Pancreas"	"21100"	"South Dakota"	"46"	151	879386	13.5
	"Pancreas"	"21100"	"Tennessee"	"47"	1100	6778180	12.9
	"Pancreas"	"21100"	"Texas"	"48"	3807	28624564	13.2
	"Pancreas"	"21100"	"Utah"	"49"	331	3155153	12.0
	"Pancreas"	"21100"	"Vermont"	"50"	106	624802	11.8
	"Pancreas"	"21100"	"Virginia"	"51"	1296	8510920	12.5
	"Pancreas"	"21100"	"Washington"	"53"	1245	7526793	13.9
	"Pancreas"	"21100"	"West Virginia"	"54"	355	1805953	13.6
	"Pancreas"	"21100"	"Wisconsin"	"55"	1034	5809319	13.7
	"Pancreas"	"21100"	"Wyoming"	"56"	75	579054	10.3
	"Retroperitoneum"	"21110"	"Alabama"	"01"	18	4891628	0.3
	"Retroperitoneum"	"21110"	"Arizona"	"04"	37	7164228	0.5
	"Retroperitoneum"	"21110"	"California"	"06"	190	39437463	0.4
	"Retroperitoneum"	"21110"	"Colorado"	"08"	26	5697155	0.4
	"Retroperitoneum"	"21110"	"Connecticut"	"09"	19	3574561	0.5
	"Retroperitoneum"	"21110"	"Florida"	"12"	136	21254926	0.5
	"Retroperitoneum"	"21110"	"Georgia"	"13"	58	10519389	0.5
	"Retroperitoneum"	"21110"	"Illinois"	"17"	53	12724685	0.3
	"Retroperitoneum"	"21110"	"Indiana"	"18"	38	6698481	0.5
	"Retroperitoneum"	"21110"	"Iowa"	"19"	20	3149900	0.5
	"Retroperitoneum"	"21110"	"Kansas"	"20"	18	2912748	0.6
	"Retroperitoneum"	"21110"	"Kentucky"	"21"	20	4464273	0.4
	"Retroperitoneum"	"21110"	"Louisiana"	"22"	18	4664450	0.3
	"Retroperitoneum"	"21110"	"Maryland"	"24"	32	6042153	0.4
	"Retroperitoneum"	"21110"	"Massachusetts"	"25"	27	6885720	0.3
	"Retroperitoneum"	"21110"	"Michigan"	"26"	49	9987286	0.4
	"Retroperitoneum"	"21110"	"Minnesota"	"27"	28	5608762	0.4
	"Retroperitoneum"	"21110"	"Missouri"	"29"	44	6125986	0.6
